ID,label,type,year
http://www.wikidata.org/entity/Q1562547,Henry Byron Charles Stewart Warner-Lickford,ACTOR,1875
http://www.wikidata.org/entity/Q1680220,James Henry Meador,ACTOR,1912
http://www.wikidata.org/entity/Q253239,Simonne Thérèse Fernande Simon,ACTOR,1910
http://www.wikidata.org/entity/Q310493,Robert John Wagner,ACTOR,1930
http://www.wikidata.org/entity/Q94002,Ruby Catherine Stevens,ACTOR,1907
http://www.wikidata.org/entity/Q2094606,Robert Alexander Cochran,ACTOR,1917
http://www.wikidata.org/entity/Q213425,David Daniel Kaminsky,ACTOR,1911
http://www.wikidata.org/entity/Q2424447,Alfred McGonegal,ACTOR,1900
http://www.wikidata.org/entity/Q516554,Donald Alan Diamond,ACTOR,1921
http://www.wikidata.org/entity/Q1631771,Howard Silverblatt,ACTOR,1909
http://www.wikidata.org/entity/Q2225074,Marlene Kathryn Kringstad,ACTOR,1943
http://www.wikidata.org/entity/Q1406503,Fernand Mertens,ACTOR,1905
http://www.wikidata.org/entity/Q1804811,Robert Chandler Oakes,ACTOR,1899
http://www.wikidata.org/entity/Q213812,"George Herman Ruth, Jr.",ACTOR,1895
http://www.wikidata.org/entity/Q310295,Richard Wayne Van Dyke,ACTOR,1925
http://www.wikidata.org/entity/Q1744,Madonna Louise Ciccone,ACTOR,1958
http://www.wikidata.org/entity/Q41163,Alfredo James Pacino,ACTOR,1940
http://www.wikidata.org/entity/Q171745,Jeremy John Irons,ACTOR,1948
http://www.wikidata.org/entity/Q190519,Felicity Kendall Huffman,ACTOR,1962
http://www.wikidata.org/entity/Q231395,Annabella Gloria Philomena Sciorra,ACTOR,1960
http://www.wikidata.org/entity/Q382036,Ronald Arthur Silver,ACTOR,1946
http://www.wikidata.org/entity/Q64260,Uta Thyra Hagen,ACTOR,1919
http://www.wikidata.org/entity/Q201670,Paul Franklin Watson,ACTOR,1950
http://www.wikidata.org/entity/Q1252367,Douglas Richards Kennedy,ACTOR,1915
http://www.wikidata.org/entity/Q1971717,Rufus Edward Mackahan,ACTOR,1892
http://www.wikidata.org/entity/Q231704,Therese Ann Rutherford,ACTOR,1917
http://www.wikidata.org/entity/Q267217,Elsa Viveca Torstensdotter Lindfors,ACTOR,1920
http://www.wikidata.org/entity/Q105825,William McChord Hurt,ACTOR,1950
http://www.wikidata.org/entity/Q15265332,Sergio Luiz Pereira,ACTOR,1960
http://www.wikidata.org/entity/Q9056890,Patricio César Bisso,ACTOR,1957
http://www.wikidata.org/entity/Q95055,Sarah Jane Mayfield,ACTOR,1914
http://www.wikidata.org/entity/Q1236412,James Gilmore Backus,ACTOR,1913
http://www.wikidata.org/entity/Q232298,Barbara Jean Morehead,ACTOR,1931
http://www.wikidata.org/entity/Q711129,Thomas Terry Hoar Stevens,ACTOR,1911
http://www.wikidata.org/entity/Q164487,Ava Lavinia Gardner,ACTOR,1922
http://www.wikidata.org/entity/Q274282,Елена Войневич,ACTOR,1893
http://www.wikidata.org/entity/Q16390,Humphrey DeForest Bogart,ACTOR,1899
http://www.wikidata.org/entity/Q726283,John Benedict Hillerman,ACTOR,1932
http://www.wikidata.org/entity/Q106001,Maurice Auguste Chevalier,ACTOR,1888
http://www.wikidata.org/entity/Q17333733,Carlos Daniel Schiappadini,ACTOR,1955
http://www.wikidata.org/entity/Q2576722,Héctor Benjamín Alterio,ACTOR,1929
http://www.wikidata.org/entity/Q5116252,Elba Villafañe,ACTOR,1940
http://www.wikidata.org/entity/Q5765520,Aurora Ruiz,ACTOR,1921
http://www.wikidata.org/entity/Q6163727,Virgina Beatriz Innocenti,ACTOR,1966
http://www.wikidata.org/entity/Q229545,Jo Raquel Tejada,ACTOR,1940
http://www.wikidata.org/entity/Q314914,Donald Henry Pleasence,ACTOR,1919
http://www.wikidata.org/entity/Q315051,Craig Kenneth Bruderlin,ACTOR,1940
http://www.wikidata.org/entity/Q2864563,Arthur Gordon Smith,ACTOR,1899
http://www.wikidata.org/entity/Q443110,Araminta Estelle Durfee,ACTOR,1889
http://www.wikidata.org/entity/Q326723,Harry Wycoff,ACTOR,1902
http://www.wikidata.org/entity/Q57584,Curd Gustav Andreas Gottlieb Franz Jürgens,ACTOR,1915
http://www.wikidata.org/entity/Q152165,Dominic Bernard Patrick Luke Monaghan,ACTOR,1976
http://www.wikidata.org/entity/Q170510,Ian Murray McKellen,ACTOR,1939
http://www.wikidata.org/entity/Q171363,Viggo Peter Mortensen,ACTOR,1958
http://www.wikidata.org/entity/Q180338,Christopher Frank Carandini Lee,ACTOR,1922
http://www.wikidata.org/entity/Q189351,Sean Patrick Duke,ACTOR,1971
http://www.wikidata.org/entity/Q191104,Shaun Mark Bean,ACTOR,1959
http://www.wikidata.org/entity/Q206922,Andrew Clement Serkis,ACTOR,1964
http://www.wikidata.org/entity/Q483771,Elijah Jordan Wood,ACTOR,1981
http://www.wikidata.org/entity/Q80966,Catherine Élise Blanchett,ACTOR,1969
http://www.wikidata.org/entity/Q42204,Hugo Wallace Weaving,ACTOR,1960
http://www.wikidata.org/entity/Q44467,Orlando Jonathan Blanchard Bloom,ACTOR,1977
http://www.wikidata.org/entity/Q1375689,Jonathan Shrapnel,ACTOR,1942
http://www.wikidata.org/entity/Q185140,Joaquín Rafael Bottom,ACTOR,1974
http://www.wikidata.org/entity/Q737369,Thomas Clifford Arana,ACTOR,1955
http://www.wikidata.org/entity/Q106255,Jean Paul Charles Belmondo,ACTOR,1933
http://www.wikidata.org/entity/Q3848600,Mario Frescura,ACTOR,1924
http://www.wikidata.org/entity/Q75760,Kurt Löwenstein,ACTOR,1925
http://www.wikidata.org/entity/Q43252,Sofia Scicolone,ACTOR,1934
http://www.wikidata.org/entity/Q106508,Gérard Xavier Marcel Depardieu,ACTOR,1948
http://www.wikidata.org/entity/Q17354467,Éric-Pierre Bernard,ACTOR,1982
http://www.wikidata.org/entity/Q308897,Florinda Soares Bulcão,ACTOR,1941
http://www.wikidata.org/entity/Q212879,Marilyn Pauline Novak,ACTOR,1933
http://www.wikidata.org/entity/Q972568,Nicholas Aloysius Adamshock,ACTOR,1931
http://www.wikidata.org/entity/Q2069183,Verna Martha Wentworth,ACTOR,1889
http://www.wikidata.org/entity/Q3925,Grace Patricia Kelly,ACTOR,1929
http://www.wikidata.org/entity/Q716319,William John Bertanzetti,ACTOR,1924
http://www.wikidata.org/entity/Q94041,James Francis Cagney,ACTOR,1899
http://www.wikidata.org/entity/Q233845,Edith Holm Sondergaard,ACTOR,1899
http://www.wikidata.org/entity/Q103949,Joseph Frank Keaton,ACTOR,1895
http://www.wikidata.org/entity/Q1281212,Moses Harry Horwitz,ACTOR,1897
http://www.wikidata.org/entity/Q148732,Benjamin Kubelsky,ACTOR,1894
http://www.wikidata.org/entity/Q386105,Andrew Vabre Devine,ACTOR,1905
http://www.wikidata.org/entity/Q450646,Edith Elizabeth Enke,ACTOR,1927
http://www.wikidata.org/entity/Q484881,Peter Michael Falk,ACTOR,1927
http://www.wikidata.org/entity/Q555226,Isaac Sidney Caesar,ACTOR,1922
http://www.wikidata.org/entity/Q982177,Louis Feinberg,ACTOR,1902
http://www.wikidata.org/entity/Q1189404,Edward Vanes Flanagan Jr.,ACTOR,1908
http://www.wikidata.org/entity/Q15998045,Samuel Howard Ash,ACTOR,1884
http://www.wikidata.org/entity/Q3483316,Sidney Bracy,ACTOR,1877
http://www.wikidata.org/entity/Q193509,Taylor Michel Momsen,ACTOR,1993
http://www.wikidata.org/entity/Q271471,Vernon Jay Troyer,ACTOR,1969
http://www.wikidata.org/entity/Q445242,Joshua Ryan Evans,ACTOR,1982
http://www.wikidata.org/entity/Q166114,Virginia Leslie Gettman,ACTOR,1922
http://www.wikidata.org/entity/Q3555709,Vera Mackey,ACTOR,1873
http://www.wikidata.org/entity/Q516671,Ian Carmichael Wilson,ACTOR,1936
http://www.wikidata.org/entity/Q113206,Robert Clark Gregg,ACTOR,1962
http://www.wikidata.org/entity/Q217137,Peter William Postlethwaite,ACTOR,1945
http://www.wikidata.org/entity/Q310947,Stephen Andrew Baldwin,ACTOR,1966
http://www.wikidata.org/entity/Q724804,Daniel G. Hedaya,ACTOR,1940
http://www.wikidata.org/entity/Q726142,Giancarlo Giuseppe Alessandro Esposito,ACTOR,1958
http://www.wikidata.org/entity/Q1050946,Craig Grant,ACTOR,1963
http://www.wikidata.org/entity/Q132616,Naomi Ellen Watts,ACTOR,1968
http://www.wikidata.org/entity/Q147077,Emily Jean Stone,ACTOR,1988
http://www.wikidata.org/entity/Q231203,Amy Beth Dziewiontkowski,ACTOR,1968
http://www.wikidata.org/entity/Q242504,Lindsay Vere Duncan,ACTOR,1950
http://www.wikidata.org/entity/Q3367717,Marie Thérèse Antoinette Pascale de Boysson,ACTOR,1922
http://www.wikidata.org/entity/Q76711,Nastassja Aglaia Nakszynski,ACTOR,1961
http://www.wikidata.org/entity/Q20972698,Oliver Prickett,ACTOR,1905
http://www.wikidata.org/entity/Q4864570,Alfredo C. Birabén,ACTOR,1905
http://www.wikidata.org/entity/Q93467,Paul Georg Julius Freiherr von Hernried Ritter von Wassel-Waldingau,ACTOR,1908
http://www.wikidata.org/entity/Q1238919,Donald Barry de Acosta,ACTOR,1912
http://www.wikidata.org/entity/Q175759,Clara Ann Fowler,ACTOR,1927
http://www.wikidata.org/entity/Q1377478,Фёдор Фёдорович Шаляпин,ACTOR,1905
http://www.wikidata.org/entity/Q344655,Charles Jonathan Mahoney,ACTOR,1940
http://www.wikidata.org/entity/Q12003,Cherilyn Sarkisian,ACTOR,1946
http://www.wikidata.org/entity/Q42869,Nicolas Kim Coppola,ACTOR,1964
http://www.wikidata.org/entity/Q433520,Frank Theodore Levine,ACTOR,1957
http://www.wikidata.org/entity/Q41351,Alicia Christian Foster,ACTOR,1962
http://www.wikidata.org/entity/Q237904,Polly Alexandra Walker,ACTOR,1966
http://www.wikidata.org/entity/Q443961,Jeremy Philip Northam,ACTOR,1961
http://www.wikidata.org/entity/Q229313,Jessica Michelle Chastain,ACTOR,1977
http://www.wikidata.org/entity/Q270730,Caleb Casey McGuire Affleck-Boldt,ACTOR,1975
http://www.wikidata.org/entity/Q94913,Mackenzie Christine Foy,ACTOR,2000
http://www.wikidata.org/entity/Q36301,Anne Jacqueline Hathaway,ACTOR,1982
http://www.wikidata.org/entity/Q1368590,Francis Xavier Bushman,ACTOR,1883
http://www.wikidata.org/entity/Q442791,Elsy Steinberg,ACTOR,1930
http://www.wikidata.org/entity/Q7306656,Reed Bert Herring,ACTOR,1911
http://www.wikidata.org/entity/Q3023086,Denise Perronne,ACTOR,1920
http://www.wikidata.org/entity/Q103157,Kurt Vogel Russell,ACTOR,1951
http://www.wikidata.org/entity/Q187033,Sally Margaret Field,ACTOR,1946
http://www.wikidata.org/entity/Q26857964,John Simpson Randall,ACTOR,1914
http://www.wikidata.org/entity/Q26857995,Alexander Francis Zemeckis,ACTOR,1985
http://www.wikidata.org/entity/Q26858680,Michael B. Jolly,ACTOR,1959
http://www.wikidata.org/entity/Q26858744,Eric Michael Underwood,ACTOR,1968
http://www.wikidata.org/entity/Q272972,Robin Gayle Wright,ACTOR,1966
http://www.wikidata.org/entity/Q4703990,Tausau Ta'a,ACTOR,1935
http://www.wikidata.org/entity/Q1203,John Winston Lennon,ACTOR,1940
http://www.wikidata.org/entity/Q9582,Leslie Lynch King Jr.,ACTOR,1913
http://www.wikidata.org/entity/Q19799880,Vivian Firko,ACTOR,1916
http://www.wikidata.org/entity/Q222832,Herbert John Streicher,ACTOR,1947
http://www.wikidata.org/entity/Q40026,Michael Sylvester Gardenzio Stallone,ACTOR,1946
http://www.wikidata.org/entity/Q133050,Susan Abigail Tomalin,ACTOR,1946
http://www.wikidata.org/entity/Q719256,Paul David McCrane,ACTOR,1961
http://www.wikidata.org/entity/Q399284,Agustín González Martínez,ACTOR,1930
http://www.wikidata.org/entity/Q5832310,María Encarnación Paso Ramos,ACTOR,1931
http://www.wikidata.org/entity/Q236434,Carol Christine Hilaria Pounder,ACTOR,1952
http://www.wikidata.org/entity/Q550653,George Edward Maxwell Wright,ACTOR,1943
http://www.wikidata.org/entity/Q181936,Murray Abraham,ACTOR,1939
http://www.wikidata.org/entity/Q212026,Mira Katherine Sorvino,ACTOR,1967
http://www.wikidata.org/entity/Q380997,Salvatore Mineo,ACTOR,1939
http://www.wikidata.org/entity/Q6776197,Rudolph Muller,ACTOR,1899
http://www.wikidata.org/entity/Q949387,Paul Lawrence Smith,ACTOR,1936
http://www.wikidata.org/entity/Q2149430,John Richard Erdmann,ACTOR,1925
http://www.wikidata.org/entity/Q170515,ميشيل ديمتري شلهوب,ACTOR,1932
http://www.wikidata.org/entity/Q155775,Hugh Richard Bonneville Williams,ACTOR,1963
http://www.wikidata.org/entity/Q202765,Kate Elizabeth Winslet,ACTOR,1975
http://www.wikidata.org/entity/Q106057,Ivo Livi,ACTOR,1921
http://www.wikidata.org/entity/Q2093432,Pierre Alexandre Martin,ACTOR,1908
http://www.wikidata.org/entity/Q2979692,Clotilde Rabinovitch,ACTOR,1932
http://www.wikidata.org/entity/Q561124,Jacques-André Simonet,ACTOR,1941
http://www.wikidata.org/entity/Q1177111,Wayne James McMeekan,ACTOR,1914
http://www.wikidata.org/entity/Q2094347,Alfred Cooke,ACTOR,1908
http://www.wikidata.org/entity/Q181774,Alfred Reginald Jones,ACTOR,1907
http://www.wikidata.org/entity/Q661678,Henry Brazeale Walthall,ACTOR,1878
http://www.wikidata.org/entity/Q180919,Наталья Николаевна Захаренко,ACTOR,1938
http://www.wikidata.org/entity/Q102462,James Maitland Stewart,ACTOR,1908
http://www.wikidata.org/entity/Q1704485,Samuel Jones Grundy,ACTOR,1898
http://www.wikidata.org/entity/Q3116392,Bernard Wasdon Mattox,ACTOR,1928
http://www.wikidata.org/entity/Q446717,Dabney Wharton Coleman,ACTOR,1932
http://www.wikidata.org/entity/Q962604,James Wesley Voight,ACTOR,1940
http://www.wikidata.org/entity/Q119798,Michael Kirk Douglas,ACTOR,1944
http://www.wikidata.org/entity/Q125106,Salma Valgarma Hayek Jiménez,ACTOR,1966
http://www.wikidata.org/entity/Q432638,Tomás Quintín Rodríguez,ACTOR,1933
http://www.wikidata.org/entity/Q705477,Esteban Ernesto Echevarria,ACTOR,1956
http://www.wikidata.org/entity/Q935167,Clifton Craig Collins,ACTOR,1970
http://www.wikidata.org/entity/Q47664,Catherine Zeta Jones,ACTOR,1969
http://www.wikidata.org/entity/Q453977,Pamela Mary Brown,ACTOR,1917
http://www.wikidata.org/entity/Q83410,Archibald Alexander Leach,ACTOR,1904
http://www.wikidata.org/entity/Q256402,Jodhi Tania Edwards,ACTOR,1975
http://www.wikidata.org/entity/Q350819,Wesley Studie,ACTOR,1947
http://www.wikidata.org/entity/Q362500,Jared Francis Harris,ACTOR,1961
http://www.wikidata.org/entity/Q551439,Patrick Jean Marie Henri Bourdeaux,ACTOR,1947
http://www.wikidata.org/entity/Q205314,Jeanette Helen Morrison,ACTOR,1927
http://www.wikidata.org/entity/Q232863,Eleanor Geisman,ACTOR,1917
http://www.wikidata.org/entity/Q34851,Elizabeth Rosemond Taylor,ACTOR,1932
http://www.wikidata.org/entity/Q103343,Jennifer Lynn Connelly,ACTOR,1970
http://www.wikidata.org/entity/Q191084,Val Edward Kilmer,ACTOR,1959
http://www.wikidata.org/entity/Q462327,"John Matthew Heard, Jr.",ACTOR,1946
http://www.wikidata.org/entity/Q229276,Maureen FitzSimons,ACTOR,1920
http://www.wikidata.org/entity/Q436722,Suellyn Lyon,ACTOR,1946
http://www.wikidata.org/entity/Q244674,Benedict Timothy Carlton Cumberbatch,ACTOR,1976
http://www.wikidata.org/entity/Q42581,Keira Christina Knightley,ACTOR,1985
http://www.wikidata.org/entity/Q128121,Michael Philip Jagger,ACTOR,1943
http://www.wikidata.org/entity/Q544387,Raymond Charles Robinson,ACTOR,1930
http://www.wikidata.org/entity/Q1225,Bruce Frederick Joseph Springsteen,ACTOR,1949
http://www.wikidata.org/entity/Q2831,Michael Joseph Jackson,ACTOR,1958
http://www.wikidata.org/entity/Q714,Stevland Hardaway Judkins,ACTOR,1950
http://www.wikidata.org/entity/Q1081060,Christian Stuart McKay,ACTOR,1973
http://www.wikidata.org/entity/Q229535,Emily Anita Watson,ACTOR,1967
http://www.wikidata.org/entity/Q234447,Felicity Rose Hadley Jones,ACTOR,1983
http://www.wikidata.org/entity/Q380178,Harry Charles Salusbury Lloyd,ACTOR,1983
http://www.wikidata.org/entity/Q454231,Charles Thomas Cox,ACTOR,1982
http://www.wikidata.org/entity/Q705602,Simon Montagu McBurney,ACTOR,1957
http://www.wikidata.org/entity/Q28288,Edward John David Redmayne,ACTOR,1982
http://www.wikidata.org/entity/Q102450,Axel Ferdinand Konstantin Prahl,ACTOR,1960
http://www.wikidata.org/entity/Q2911384,Borys Michalak,ACTOR,1978
http://www.wikidata.org/entity/Q3300246,Maureen Diane Lipman,ACTOR,1946
http://www.wikidata.org/entity/Q309589,Peter Wilton Cushing,ACTOR,1913
http://www.wikidata.org/entity/Q228611,Μαρία Αμαλία Μερκούρη,ACTOR,1920
http://www.wikidata.org/entity/Q272943,Joseph Ira Dassin,ACTOR,1938
http://www.wikidata.org/entity/Q735180,Marie Effie Hullatt,ACTOR,1876
http://www.wikidata.org/entity/Q3082561,John Francis Craven,ACTOR,1881
http://www.wikidata.org/entity/Q312712,Marco Giuseppe Salussolia,ACTOR,1963
http://www.wikidata.org/entity/Q936061,James Tomio Saito,ACTOR,1955
http://www.wikidata.org/entity/Q108941,Carrie Frances Fisher,ACTOR,1956
http://www.wikidata.org/entity/Q235346,Holly Michelle Gilliam,ACTOR,1944
http://www.wikidata.org/entity/Q3128,Norman Graham Hill,ACTOR,1929
http://www.wikidata.org/entity/Q53939,Françoise Madeleine Hardy,ACTOR,1944
http://www.wikidata.org/entity/Q185724,Michael John Myers,ACTOR,1963
http://www.wikidata.org/entity/Q2262850,Michael Stephen Buccellato,ACTOR,1973
http://www.wikidata.org/entity/Q459925,Benjamin Joseph Manaly Novak,ACTOR,1979
http://www.wikidata.org/entity/Q966270,Enzo Girolami,ACTOR,1938
http://www.wikidata.org/entity/Q35332,William Bradley Pitt,ACTOR,1963
http://www.wikidata.org/entity/Q57118,Diane Heidkrüger,ACTOR,1976
http://www.wikidata.org/entity/Q1067500,Carsten Johannes Marcus Hübner,ACTOR,1972
http://www.wikidata.org/entity/Q272977,Robert Hammond Patrick,ACTOR,1958
http://www.wikidata.org/entity/Q24057,Dallas Mark Roberts,ACTOR,1970
http://www.wikidata.org/entity/Q44063,Laura Jeanne Reese Witherspoon,ACTOR,1976
http://www.wikidata.org/entity/Q911472,Eugene William Pallette,ACTOR,1889
http://www.wikidata.org/entity/Q23957,Johan Verner Ölund,ACTOR,1879
http://www.wikidata.org/entity/Q4612,Marie Magdalene Dietrich,ACTOR,1901
http://www.wikidata.org/entity/Q344793,Nathan Birnbaum,ACTOR,1896
http://www.wikidata.org/entity/Q229187,Sela Ann Ward,ACTOR,1956
http://www.wikidata.org/entity/Q296883,Joseph Peter Pantoliano,ACTOR,1951
http://www.wikidata.org/entity/Q80405,Julie Anne Moore Smith,ACTOR,1960
http://www.wikidata.org/entity/Q1189389,Christian Homer Mulkey Jr.,ACTOR,1948
http://www.wikidata.org/entity/Q150482,Jonathan Kimble Simmons,ACTOR,1955
http://www.wikidata.org/entity/Q46677,Melissa Marie Benoist,ACTOR,1988
http://www.wikidata.org/entity/Q229487,Allison Brooks Janney,ACTOR,1959
http://www.wikidata.org/entity/Q184572,Ramón Antonio Gerardo Estévez Phelan,ACTOR,1940
http://www.wikidata.org/entity/Q105941,Myrna Adele Williams,ACTOR,1905
http://www.wikidata.org/entity/Q269926,Betty Graftina Leabo,ACTOR,1917
http://www.wikidata.org/entity/Q309989,Tyrone Edmund Power,ACTOR,1914
http://www.wikidata.org/entity/Q223745,Guy Edward Pearce,ACTOR,1967
http://www.wikidata.org/entity/Q297071,Andrew James Matfin Bell,ACTOR,1986
http://www.wikidata.org/entity/Q318134,Colin Lewes Dillingham,ACTOR,1977
http://www.wikidata.org/entity/Q483907,Thomas Jacob Black,ACTOR,1969
http://www.wikidata.org/entity/Q156796,Michelle Ingrid Williams,ACTOR,1980
http://www.wikidata.org/entity/Q156586,Naomie Melanie Harris,ACTOR,1976
http://www.wikidata.org/entity/Q37175,John Christopher Depp,ACTOR,1963
http://www.wikidata.org/entity/Q1210022,"John Richard Moore, Jr.",ACTOR,1925
http://www.wikidata.org/entity/Q1361838,Frank Thomas Feeney,ACTOR,1881
http://www.wikidata.org/entity/Q233856,Mary Rose Brady,ACTOR,1892
http://www.wikidata.org/entity/Q3181785,"John Richard Cox, Jr.",ACTOR,1913
http://www.wikidata.org/entity/Q2316737,Kenneth Lorin Darby,ACTOR,1909
http://www.wikidata.org/entity/Q79005,Adolf Anton Wilhelm Wohlbrück,ACTOR,1896
http://www.wikidata.org/entity/Q955708,Harold Herman Brix,ACTOR,1906
http://www.wikidata.org/entity/Q295593,Lionel Herbert Blythe,ACTOR,1878
http://www.wikidata.org/entity/Q95148,Joseph Cheshire Cotten,ACTOR,1905
http://www.wikidata.org/entity/Q123688,Duke Paoa Kahinu Mokoe Hulikohola Kahanamoku,ACTOR,1890
http://www.wikidata.org/entity/Q2618760,Carlos Ruiz Camino,ACTOR,1920
http://www.wikidata.org/entity/Q269809,Barbara Densmoor Harris,ACTOR,1935
http://www.wikidata.org/entity/Q263696,Mary Frances Reynolds,ACTOR,1932
http://www.wikidata.org/entity/Q3565867,Walter Reed Smith,ACTOR,1916
http://www.wikidata.org/entity/Q228603,Saoirse Una Ronan,ACTOR,1994
http://www.wikidata.org/entity/Q271177,Harriet Mary Walter,ACTOR,1950
http://www.wikidata.org/entity/Q162753,Sophie Danièle Sylvie Maupu,ACTOR,1966
http://www.wikidata.org/entity/Q287688,Mary Bebe Anderson,ACTOR,1918
http://www.wikidata.org/entity/Q466711,Elsa Tia,ACTOR,1935
http://www.wikidata.org/entity/Q927107,Ronald Gordon Fraser,ACTOR,1930
http://www.wikidata.org/entity/Q126599,Kristen Jaymes Stewart,ACTOR,1990
http://www.wikidata.org/entity/Q170572,Alexander Rae Baldwin III,ACTOR,1954
http://www.wikidata.org/entity/Q1366768,"Thomas Duane Lister, Jr.",ACTOR,1958
http://www.wikidata.org/entity/Q225933,Nestor Gastizu Carbonell,ACTOR,1967
http://www.wikidata.org/entity/Q248915,Michael Richard Jai White,ACTOR,1967
http://www.wikidata.org/entity/Q266881,Béatrice Rosenblatt,ACTOR,1977
http://www.wikidata.org/entity/Q5044383,Catherine Mabel Hukill,ACTOR,1910
http://www.wikidata.org/entity/Q190523,Arthur Christopher Orme Plummer,ACTOR,1929
http://www.wikidata.org/entity/Q22681435,Alessandro Tanaka,ACTOR,1974
http://www.wikidata.org/entity/Q281964,Adam Charles Goldberg,ACTOR,1970
http://www.wikidata.org/entity/Q1189353,Laurence Paul Fox,ACTOR,1978
http://www.wikidata.org/entity/Q208590,Kristin Scott Thomas,ACTOR,1960
http://www.wikidata.org/entity/Q207,George Walker Bush,ACTOR,1946
http://www.wikidata.org/entity/Q186327,Brian Hugh Warner,ACTOR,1969
http://www.wikidata.org/entity/Q1124,William Jefferson Blythe III,ACTOR,1946
http://www.wikidata.org/entity/Q23505,George Herbert Walker Bush,ACTOR,1924
http://www.wikidata.org/entity/Q368,Augusto José Ramón Pinochet Ugarte,ACTOR,1915
http://www.wikidata.org/entity/Q43067,Heinrich Luitpold Himmler,ACTOR,1900
http://www.wikidata.org/entity/Q105817,Kevin Delaney Kline,ACTOR,1947
http://www.wikidata.org/entity/Q4129949,Stina Åsa Maria Ekblad,ACTOR,1954
http://www.wikidata.org/entity/Q455358,Gunnel Margaret Haraldsdotter Wållgren,ACTOR,1913
http://www.wikidata.org/entity/Q458752,Eva Marie Fröling,ACTOR,1952
http://www.wikidata.org/entity/Q381203,Edward Bridge Danson III,ACTOR,1947
http://www.wikidata.org/entity/Q550778,John de Lancie,ACTOR,1948
http://www.wikidata.org/entity/Q23547,Bryan Lee Cranston,ACTOR,1956
http://www.wikidata.org/entity/Q336788,Óscar Isaac Hernández Estrada,ACTOR,1979
http://www.wikidata.org/entity/Q439314,Alicia Amanda Vikander,ACTOR,1988
http://www.wikidata.org/entity/Q235391,María Isabel Verdú Rollán,ACTOR,1970
http://www.wikidata.org/entity/Q264754,Ariadna Gil i Giner,ACTOR,1969
http://www.wikidata.org/entity/Q268726,María Jesús Lampreave Pérez,ACTOR,1930
http://www.wikidata.org/entity/Q2888641,Mary Carmen Ramírez,ACTOR,1932
http://www.wikidata.org/entity/Q347635,Michel Louis Edmond Galabru,ACTOR,1922
http://www.wikidata.org/entity/Q5872218,Félix Jesús Cubero León,ACTOR,1961
http://www.wikidata.org/entity/Q359207,Bradley Darryl Wong,ACTOR,1960
http://www.wikidata.org/entity/Q888194,Robert Peck,ACTOR,1945
http://www.wikidata.org/entity/Q104183,Lillian Diana Gish,ACTOR,1893
http://www.wikidata.org/entity/Q193426,Anne Frances Robbins,ACTOR,1921
http://www.wikidata.org/entity/Q193458,Sienna Rose Diana Miller,ACTOR,1981
http://www.wikidata.org/entity/Q355049,Owain Sebastian Yeoman,ACTOR,1978
http://www.wikidata.org/entity/Q382094,Сэмюэль Хит Джагер,ACTOR,1977
http://www.wikidata.org/entity/Q503040,Eric Randolph Close,ACTOR,1967
http://www.wikidata.org/entity/Q556644,Jonathan Drew Groff,ACTOR,1985
http://www.wikidata.org/entity/Q208214,Linda Carroll Hamilton,ACTOR,1956
http://www.wikidata.org/entity/Q2685,Arnold Alois Schwarzenegger,ACTOR,1947
http://www.wikidata.org/entity/Q109324,Christopher Allen Lloyd,ACTOR,1938
http://www.wikidata.org/entity/Q6688544,Luisa Cira Castro Netto,ACTOR,1936
http://www.wikidata.org/entity/Q189422,Jean Edmond Dujardin,ACTOR,1972
http://www.wikidata.org/entity/Q215072,John Stephen Goodman,ACTOR,1952
http://www.wikidata.org/entity/Q233786,Andrea Kay Pyle,ACTOR,1972
http://www.wikidata.org/entity/Q299483,James Oliver Cromwell,ACTOR,1940
http://www.wikidata.org/entity/Q4993338,Jonathan Harris,ACTOR,1957
http://www.wikidata.org/entity/Q562827,Kenneth Davitian,ACTOR,1953
http://www.wikidata.org/entity/Q210268,Richard Evelyn Byrd,ACTOR,1888
http://www.wikidata.org/entity/Q264840,Vera Ann Farmiga,ACTOR,1973
http://www.wikidata.org/entity/Q310932,Raymond Andrew Winstone,ACTOR,1957
http://www.wikidata.org/entity/Q313918,Anthony Alexandre Anderson,ACTOR,1970
http://www.wikidata.org/entity/Q38111,Leonardo Wilhelm DiCaprio,ACTOR,1974
http://www.wikidata.org/entity/Q253308,Marjory Ford,ACTOR,1898
http://www.wikidata.org/entity/Q1381935,Ronald William Lacey,ACTOR,1935
http://www.wikidata.org/entity/Q229137,Karen Jane Allen,ACTOR,1951
http://www.wikidata.org/entity/Q313047,Denholm Mitchell Elliott,ACTOR,1922
http://www.wikidata.org/entity/Q7542,Prince Rogers Nelson,ACTOR,1958
http://www.wikidata.org/entity/Q208026,Edward Thomas Hardy,ACTOR,1977
http://www.wikidata.org/entity/Q254947,Danielle Riley Keough,ACTOR,1989
http://www.wikidata.org/entity/Q298347,Nicholas Caradoc Hoult,ACTOR,1989
http://www.wikidata.org/entity/Q182763,Forest Steven Whitaker,ACTOR,1961
http://www.wikidata.org/entity/Q485298,Gillian Leigh Anderson,ACTOR,1968
http://www.wikidata.org/entity/Q6137080,James Kyle Anderson,ACTOR,1921
http://www.wikidata.org/entity/Q744357,Peter Paul Fix,ACTOR,1901
http://www.wikidata.org/entity/Q146256,Zenzile Miriam Makeba,ACTOR,1932
