Source,Target,age,category
http://www.wikidata.org/entity/Q399284,http://www.wikidata.org/entity/Q1675466,62,is_acting
http://www.wikidata.org/entity/Q5872218,http://www.wikidata.org/entity/Q1675466,31,is_acting
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q167726,45,is_acting
http://www.wikidata.org/entity/Q359207,http://www.wikidata.org/entity/Q167726,33,is_acting
http://www.wikidata.org/entity/Q888194,http://www.wikidata.org/entity/Q167726,48,is_acting
http://www.wikidata.org/entity/Q51506,http://www.wikidata.org/entity/Q167726,70,is_acting
http://www.wikidata.org/entity/Q104183,http://www.wikidata.org/entity/Q1687008,55,is_acting
http://www.wikidata.org/entity/Q1177111,http://www.wikidata.org/entity/Q1687008,34,is_acting
http://www.wikidata.org/entity/Q193426,http://www.wikidata.org/entity/Q1687008,27,is_acting
http://www.wikidata.org/entity/Q95148,http://www.wikidata.org/entity/Q1687008,43,is_acting
http://www.wikidata.org/entity/Q312098,http://www.wikidata.org/entity/Q1697043,36,is_acting
http://www.wikidata.org/entity/Q193458,http://www.wikidata.org/entity/Q16970789,33,is_acting
http://www.wikidata.org/entity/Q205707,http://www.wikidata.org/entity/Q16970789,39,is_acting
http://www.wikidata.org/entity/Q355049,http://www.wikidata.org/entity/Q16970789,36,is_acting
http://www.wikidata.org/entity/Q382094,http://www.wikidata.org/entity/Q16970789,37,is_acting
http://www.wikidata.org/entity/Q503040,http://www.wikidata.org/entity/Q16970789,47,is_acting
http://www.wikidata.org/entity/Q556644,http://www.wikidata.org/entity/Q16970789,29,is_acting
http://www.wikidata.org/entity/Q208214,http://www.wikidata.org/entity/Q170564,35,is_acting
http://www.wikidata.org/entity/Q272977,http://www.wikidata.org/entity/Q170564,33,is_acting
http://www.wikidata.org/entity/Q2685,http://www.wikidata.org/entity/Q170564,44,is_acting
http://www.wikidata.org/entity/Q109324,http://www.wikidata.org/entity/Q171669,37,is_acting
http://www.wikidata.org/entity/Q6688544,http://www.wikidata.org/entity/Q171669,39,is_acting
http://www.wikidata.org/entity/Q39792,http://www.wikidata.org/entity/Q171669,38,is_acting
http://www.wikidata.org/entity/Q15265332,http://www.wikidata.org/entity/Q171861,51,is_acting
http://www.wikidata.org/entity/Q189422,http://www.wikidata.org/entity/Q171861,39,is_acting
http://www.wikidata.org/entity/Q215072,http://www.wikidata.org/entity/Q171861,59,is_acting
http://www.wikidata.org/entity/Q233786,http://www.wikidata.org/entity/Q171861,39,is_acting
http://www.wikidata.org/entity/Q299483,http://www.wikidata.org/entity/Q171861,71,is_acting
http://www.wikidata.org/entity/Q4993338,http://www.wikidata.org/entity/Q171861,54,is_acting
http://www.wikidata.org/entity/Q562827,http://www.wikidata.org/entity/Q171861,58,is_acting
http://www.wikidata.org/entity/Q210268,http://www.wikidata.org/entity/Q1722396,42,is_acting
http://www.wikidata.org/entity/Q170572,http://www.wikidata.org/entity/Q172975,52,is_acting
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q172975,36,is_acting
http://www.wikidata.org/entity/Q184572,http://www.wikidata.org/entity/Q172975,66,is_acting
http://www.wikidata.org/entity/Q264840,http://www.wikidata.org/entity/Q172975,33,is_acting
http://www.wikidata.org/entity/Q310932,http://www.wikidata.org/entity/Q172975,49,is_acting
http://www.wikidata.org/entity/Q313918,http://www.wikidata.org/entity/Q172975,36,is_acting
http://www.wikidata.org/entity/Q38111,http://www.wikidata.org/entity/Q172975,32,is_acting
http://www.wikidata.org/entity/Q39792,http://www.wikidata.org/entity/Q172975,69,is_acting
http://www.wikidata.org/entity/Q253308,http://www.wikidata.org/entity/Q1737875,54,is_acting
http://www.wikidata.org/entity/Q1381935,http://www.wikidata.org/entity/Q174284,46,is_acting
http://www.wikidata.org/entity/Q229137,http://www.wikidata.org/entity/Q174284,30,is_acting
http://www.wikidata.org/entity/Q313047,http://www.wikidata.org/entity/Q174284,59,is_acting
http://www.wikidata.org/entity/Q200405,http://www.wikidata.org/entity/Q174699,38,is_acting
http://www.wikidata.org/entity/Q949387,http://www.wikidata.org/entity/Q174699,42,is_acting
http://www.wikidata.org/entity/Q7542,http://www.wikidata.org/entity/Q1754021,26,is_acting
http://www.wikidata.org/entity/Q208026,http://www.wikidata.org/entity/Q1757288,38,is_acting
http://www.wikidata.org/entity/Q254947,http://www.wikidata.org/entity/Q1757288,26,is_acting
http://www.wikidata.org/entity/Q298347,http://www.wikidata.org/entity/Q1757288,26,is_acting
http://www.wikidata.org/entity/Q182763,http://www.wikidata.org/entity/Q176826,45,is_acting
http://www.wikidata.org/entity/Q485298,http://www.wikidata.org/entity/Q176826,38,is_acting
http://www.wikidata.org/entity/Q705602,http://www.wikidata.org/entity/Q176826,49,is_acting
http://www.wikidata.org/entity/Q171736,http://www.wikidata.org/entity/Q177922,31,is_acting
http://www.wikidata.org/entity/Q6137080,http://www.wikidata.org/entity/Q177922,41,is_acting
http://www.wikidata.org/entity/Q744357,http://www.wikidata.org/entity/Q177922,61,is_acting
http://www.wikidata.org/entity/Q146256,http://www.wikidata.org/entity/Q1779974,64,is_acting
http://www.wikidata.org/entity/Q180962,http://www.wikidata.org/entity/Q1779974,73,is_acting
http://www.wikidata.org/entity/Q188969,http://www.wikidata.org/entity/Q1779974,71,is_acting
http://www.wikidata.org/entity/Q36107,http://www.wikidata.org/entity/Q1779974,54,is_acting
http://www.wikidata.org/entity/Q309989,http://www.wikidata.org/entity/Q1795987,27,is_acting
http://www.wikidata.org/entity/Q312878,http://www.wikidata.org/entity/Q1795987,35,is_acting
http://www.wikidata.org/entity/Q712314,http://www.wikidata.org/entity/Q1795987,44,is_acting
http://www.wikidata.org/entity/Q42745,http://www.wikidata.org/entity/Q1795987,23,is_acting
http://www.wikidata.org/entity/Q1319882,http://www.wikidata.org/entity/Q18002795,22,is_acting
http://www.wikidata.org/entity/Q208026,http://www.wikidata.org/entity/Q18002795,38,is_acting
http://www.wikidata.org/entity/Q38111,http://www.wikidata.org/entity/Q18002795,41,is_acting
http://www.wikidata.org/entity/Q139712,http://www.wikidata.org/entity/Q180098,47,is_acting
http://www.wikidata.org/entity/Q3810452,http://www.wikidata.org/entity/Q180098,18,is_acting
http://www.wikidata.org/entity/Q101797,http://www.wikidata.org/entity/Q180214,39,is_acting
http://www.wikidata.org/entity/Q229042,http://www.wikidata.org/entity/Q180214,62,is_acting
http://www.wikidata.org/entity/Q37628,http://www.wikidata.org/entity/Q180214,27,is_acting
http://www.wikidata.org/entity/Q37876,http://www.wikidata.org/entity/Q180214,29,is_acting
http://www.wikidata.org/entity/Q1701306,http://www.wikidata.org/entity/Q18067135,50,is_acting
http://www.wikidata.org/entity/Q231203,http://www.wikidata.org/entity/Q18067135,47,is_acting
http://www.wikidata.org/entity/Q310394,http://www.wikidata.org/entity/Q18067135,79,is_acting
http://www.wikidata.org/entity/Q2263,http://www.wikidata.org/entity/Q18067135,59,is_acting
http://www.wikidata.org/entity/Q138005,http://www.wikidata.org/entity/Q18154496,64,is_acting
http://www.wikidata.org/entity/Q190386,http://www.wikidata.org/entity/Q18154496,37,is_acting
http://www.wikidata.org/entity/Q298368,http://www.wikidata.org/entity/Q18154496,48,is_acting
http://www.wikidata.org/entity/Q313043,http://www.wikidata.org/entity/Q18154496,68,is_acting
http://www.wikidata.org/entity/Q41422,http://www.wikidata.org/entity/Q18154496,58,is_acting
http://www.wikidata.org/entity/Q108941,http://www.wikidata.org/entity/Q181795,24,is_acting
http://www.wikidata.org/entity/Q210447,http://www.wikidata.org/entity/Q181795,29,is_acting
http://www.wikidata.org/entity/Q352730,http://www.wikidata.org/entity/Q181795,29,is_acting
http://www.wikidata.org/entity/Q358345,http://www.wikidata.org/entity/Q181795,43,is_acting
http://www.wikidata.org/entity/Q454081,http://www.wikidata.org/entity/Q181795,46,is_acting
http://www.wikidata.org/entity/Q499644,http://www.wikidata.org/entity/Q181795,45,is_acting
http://www.wikidata.org/entity/Q560552,http://www.wikidata.org/entity/Q181795,36,is_acting
http://www.wikidata.org/entity/Q15222780,http://www.wikidata.org/entity/Q18199330,36,is_acting
http://www.wikidata.org/entity/Q167520,http://www.wikidata.org/entity/Q18199330,78,is_acting
http://www.wikidata.org/entity/Q172035,http://www.wikidata.org/entity/Q18199330,40,is_acting
http://www.wikidata.org/entity/Q508049,http://www.wikidata.org/entity/Q18199330,24,is_acting
http://www.wikidata.org/entity/Q28288,http://www.wikidata.org/entity/Q18199330,34,is_acting
http://www.wikidata.org/entity/Q37175,http://www.wikidata.org/entity/Q18199330,53,is_acting
http://www.wikidata.org/entity/Q13424289,http://www.wikidata.org/entity/Q18218448,31,is_acting
http://www.wikidata.org/entity/Q5568842,http://www.wikidata.org/entity/Q18218448,47,is_acting
http://www.wikidata.org/entity/Q5582174,http://www.wikidata.org/entity/Q18218448,49,is_acting
http://www.wikidata.org/entity/Q360,http://www.wikidata.org/entity/Q18218448,43,is_acting
http://www.wikidata.org/entity/Q103157,http://www.wikidata.org/entity/Q18225084,64,is_acting
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q18225084,67,is_acting
http://www.wikidata.org/entity/Q212064,http://www.wikidata.org/entity/Q18225084,35,is_acting
http://www.wikidata.org/entity/Q516690,http://www.wikidata.org/entity/Q18225084,44,is_acting
http://www.wikidata.org/entity/Q103939,http://www.wikidata.org/entity/Q182692,14,is_acting
http://www.wikidata.org/entity/Q114179,http://www.wikidata.org/entity/Q182692,40,is_acting
http://www.wikidata.org/entity/Q171736,http://www.wikidata.org/entity/Q182692,48,is_acting
http://www.wikidata.org/entity/Q184572,http://www.wikidata.org/entity/Q182692,39,is_acting
http://www.wikidata.org/entity/Q245808,http://www.wikidata.org/entity/Q182692,14,is_acting
http://www.wikidata.org/entity/Q28474288,http://www.wikidata.org/entity/Q182692,32,is_acting
http://www.wikidata.org/entity/Q862152,http://www.wikidata.org/entity/Q182692,48,is_acting
http://www.wikidata.org/entity/Q34012,http://www.wikidata.org/entity/Q182692,55,is_acting
http://www.wikidata.org/entity/Q124357,http://www.wikidata.org/entity/Q182727,35,is_acting
http://www.wikidata.org/entity/Q182763,http://www.wikidata.org/entity/Q182727,31,is_acting
http://www.wikidata.org/entity/Q208685,http://www.wikidata.org/entity/Q182944,39,is_acting
http://www.wikidata.org/entity/Q483118,http://www.wikidata.org/entity/Q182944,26,is_acting
http://www.wikidata.org/entity/Q28054,http://www.wikidata.org/entity/Q182944,64,is_acting
http://www.wikidata.org/entity/Q223745,http://www.wikidata.org/entity/Q183066,41,is_acting
http://www.wikidata.org/entity/Q511554,http://www.wikidata.org/entity/Q183066,30,is_acting
http://www.wikidata.org/entity/Q23365,http://www.wikidata.org/entity/Q183066,37,is_acting
http://www.wikidata.org/entity/Q134895,http://www.wikidata.org/entity/Q183081,38,is_acting
http://www.wikidata.org/entity/Q201279,http://www.wikidata.org/entity/Q183081,46,is_acting
http://www.wikidata.org/entity/Q712437,http://www.wikidata.org/entity/Q183081,43,is_acting
http://www.wikidata.org/entity/Q41396,http://www.wikidata.org/entity/Q183081,39,is_acting
http://www.wikidata.org/entity/Q200534,http://www.wikidata.org/entity/Q183239,48,is_acting
http://www.wikidata.org/entity/Q229059,http://www.wikidata.org/entity/Q183239,43,is_acting
http://www.wikidata.org/entity/Q304322,http://www.wikidata.org/entity/Q183239,32,is_acting
http://www.wikidata.org/entity/Q360531,http://www.wikidata.org/entity/Q183239,34,is_acting
http://www.wikidata.org/entity/Q362500,http://www.wikidata.org/entity/Q183239,47,is_acting
http://www.wikidata.org/entity/Q439105,http://www.wikidata.org/entity/Q183239,65,is_acting
http://www.wikidata.org/entity/Q80966,http://www.wikidata.org/entity/Q183239,39,is_acting
http://www.wikidata.org/entity/Q35332,http://www.wikidata.org/entity/Q183239,45,is_acting
http://www.wikidata.org/entity/Q316756,http://www.wikidata.org/entity/Q184255,22,is_acting
http://www.wikidata.org/entity/Q359488,http://www.wikidata.org/entity/Q184255,28,is_acting
http://www.wikidata.org/entity/Q511554,http://www.wikidata.org/entity/Q184255,26,is_acting
http://www.wikidata.org/entity/Q733776,http://www.wikidata.org/entity/Q184255,57,is_acting
http://www.wikidata.org/entity/Q102642,http://www.wikidata.org/entity/Q184768,28,is_acting
http://www.wikidata.org/entity/Q171736,http://www.wikidata.org/entity/Q184768,43,is_acting
http://www.wikidata.org/entity/Q193628,http://www.wikidata.org/entity/Q184768,3,is_acting
http://www.wikidata.org/entity/Q245808,http://www.wikidata.org/entity/Q184768,9,is_acting
http://www.wikidata.org/entity/Q83694,http://www.wikidata.org/entity/Q184768,31,is_acting
http://www.wikidata.org/entity/Q36949,http://www.wikidata.org/entity/Q184768,31,is_acting
http://www.wikidata.org/entity/Q41163,http://www.wikidata.org/entity/Q184768,34,is_acting
http://www.wikidata.org/entity/Q173585,http://www.wikidata.org/entity/Q1849813,45,is_acting
http://www.wikidata.org/entity/Q503027,http://www.wikidata.org/entity/Q1849813,46,is_acting
http://www.wikidata.org/entity/Q181917,http://www.wikidata.org/entity/Q185048,26,is_acting
http://www.wikidata.org/entity/Q15975716,http://www.wikidata.org/entity/Q185071,9,is_acting
http://www.wikidata.org/entity/Q356303,http://www.wikidata.org/entity/Q185071,36,is_acting
http://www.wikidata.org/entity/Q39792,http://www.wikidata.org/entity/Q185071,46,is_acting
http://www.wikidata.org/entity/Q53680,http://www.wikidata.org/entity/Q185071,28,is_acting
http://www.wikidata.org/entity/Q106514,http://www.wikidata.org/entity/Q185658,19,is_acting
http://www.wikidata.org/entity/Q1381935,http://www.wikidata.org/entity/Q185658,54,is_acting
http://www.wikidata.org/entity/Q313047,http://www.wikidata.org/entity/Q185658,67,is_acting
http://www.wikidata.org/entity/Q499644,http://www.wikidata.org/entity/Q185658,54,is_acting
http://www.wikidata.org/entity/Q4573,http://www.wikidata.org/entity/Q185658,59,is_acting
http://www.wikidata.org/entity/Q83812,http://www.wikidata.org/entity/Q1858285,49,is_acting
http://www.wikidata.org/entity/Q2315802,http://www.wikidata.org/entity/Q185888,21,is_acting
http://www.wikidata.org/entity/Q299194,http://www.wikidata.org/entity/Q185888,49,is_acting
http://www.wikidata.org/entity/Q360426,http://www.wikidata.org/entity/Q185888,25,is_acting
http://www.wikidata.org/entity/Q43432,http://www.wikidata.org/entity/Q185888,29,is_acting
http://www.wikidata.org/entity/Q156586,http://www.wikidata.org/entity/Q18602670,39,is_acting
http://www.wikidata.org/entity/Q342617,http://www.wikidata.org/entity/Q18602670,35,is_acting
http://www.wikidata.org/entity/Q81819,http://www.wikidata.org/entity/Q18602670,51,is_acting
http://www.wikidata.org/entity/Q28054,http://www.wikidata.org/entity/Q18602670,81,is_acting
http://www.wikidata.org/entity/Q4547,http://www.wikidata.org/entity/Q18602670,47,is_acting
http://www.wikidata.org/entity/Q29328,http://www.wikidata.org/entity/Q18703032,26,is_acting
http://www.wikidata.org/entity/Q193555,http://www.wikidata.org/entity/Q188000,36,is_acting
http://www.wikidata.org/entity/Q193676,http://www.wikidata.org/entity/Q188000,27,is_acting
http://www.wikidata.org/entity/Q229029,http://www.wikidata.org/entity/Q188000,32,is_acting
http://www.wikidata.org/entity/Q296500,http://www.wikidata.org/entity/Q188000,35,is_acting
http://www.wikidata.org/entity/Q359488,http://www.wikidata.org/entity/Q188000,28,is_acting
http://www.wikidata.org/entity/Q40791,http://www.wikidata.org/entity/Q188000,40,is_acting
http://www.wikidata.org/entity/Q40026,http://www.wikidata.org/entity/Q188652,30,is_acting
http://www.wikidata.org/entity/Q1189389,http://www.wikidata.org/entity/Q188845,40,is_acting
http://www.wikidata.org/entity/Q37079,http://www.wikidata.org/entity/Q188845,26,is_acting
http://www.wikidata.org/entity/Q134333,http://www.wikidata.org/entity/Q1889498,28,is_acting
http://www.wikidata.org/entity/Q266942,http://www.wikidata.org/entity/Q189505,38,is_acting
http://www.wikidata.org/entity/Q313727,http://www.wikidata.org/entity/Q189505,48,is_acting
http://www.wikidata.org/entity/Q1112005,http://www.wikidata.org/entity/Q189889,32,is_acting
http://www.wikidata.org/entity/Q47664,http://www.wikidata.org/entity/Q189889,33,is_acting
http://www.wikidata.org/entity/Q162389,http://www.wikidata.org/entity/Q190086,34,is_acting
http://www.wikidata.org/entity/Q1790788,http://www.wikidata.org/entity/Q190086,60,is_acting
http://www.wikidata.org/entity/Q272214,http://www.wikidata.org/entity/Q190086,29,is_acting
http://www.wikidata.org/entity/Q436187,http://www.wikidata.org/entity/Q190086,64,is_acting
http://www.wikidata.org/entity/Q4616,http://www.wikidata.org/entity/Q190086,33,is_acting
http://www.wikidata.org/entity/Q150482,http://www.wikidata.org/entity/Q190145,49,is_acting
http://www.wikidata.org/entity/Q181900,http://www.wikidata.org/entity/Q190145,82,is_acting
http://www.wikidata.org/entity/Q306403,http://www.wikidata.org/entity/Q190145,26,is_acting
http://www.wikidata.org/entity/Q309932,http://www.wikidata.org/entity/Q190145,46,is_acting
http://www.wikidata.org/entity/Q311993,http://www.wikidata.org/entity/Q190145,33,is_acting
http://www.wikidata.org/entity/Q76478,http://www.wikidata.org/entity/Q190145,22,is_acting
http://www.wikidata.org/entity/Q103939,http://www.wikidata.org/entity/Q190643,21,is_acting
http://www.wikidata.org/entity/Q182763,http://www.wikidata.org/entity/Q190643,25,is_acting
http://www.wikidata.org/entity/Q37175,http://www.wikidata.org/entity/Q190643,23,is_acting
http://www.wikidata.org/entity/Q181936,http://www.wikidata.org/entity/Q190956,45,is_acting
http://www.wikidata.org/entity/Q153815,http://www.wikidata.org/entity/Q191074,76,is_acting
http://www.wikidata.org/entity/Q271177,http://www.wikidata.org/entity/Q191074,56,is_acting
http://www.wikidata.org/entity/Q359488,http://www.wikidata.org/entity/Q191074,30,is_acting
http://www.wikidata.org/entity/Q80966,http://www.wikidata.org/entity/Q191074,37,is_acting
http://www.wikidata.org/entity/Q935167,http://www.wikidata.org/entity/Q191074,36,is_acting
http://www.wikidata.org/entity/Q35332,http://www.wikidata.org/entity/Q191074,43,is_acting
http://www.wikidata.org/entity/Q108283,http://www.wikidata.org/entity/Q192073,72,is_acting
http://www.wikidata.org/entity/Q432385,http://www.wikidata.org/entity/Q192073,43,is_acting
http://www.wikidata.org/entity/Q23547,http://www.wikidata.org/entity/Q192073,50,is_acting
http://www.wikidata.org/entity/Q1353516,http://www.wikidata.org/entity/Q193066,41,is_acting
http://www.wikidata.org/entity/Q5438929,http://www.wikidata.org/entity/Q193066,43,is_acting
http://www.wikidata.org/entity/Q42786,http://www.wikidata.org/entity/Q193066,32,is_acting
http://www.wikidata.org/entity/Q342617,http://www.wikidata.org/entity/Q19347583,35,is_acting
http://www.wikidata.org/entity/Q439314,http://www.wikidata.org/entity/Q19347583,27,is_acting
http://www.wikidata.org/entity/Q28288,http://www.wikidata.org/entity/Q19347583,33,is_acting
http://www.wikidata.org/entity/Q103949,http://www.wikidata.org/entity/Q193570,55,is_acting
http://www.wikidata.org/entity/Q1562547,http://www.wikidata.org/entity/Q193570,75,is_acting
http://www.wikidata.org/entity/Q2484213,http://www.wikidata.org/entity/Q193570,36,is_acting
http://www.wikidata.org/entity/Q3257528,http://www.wikidata.org/entity/Q193570,43,is_acting
http://www.wikidata.org/entity/Q434466,http://www.wikidata.org/entity/Q193570,62,is_acting
http://www.wikidata.org/entity/Q78508,http://www.wikidata.org/entity/Q193570,65,is_acting
http://www.wikidata.org/entity/Q133151,http://www.wikidata.org/entity/Q193573,53,is_acting
http://www.wikidata.org/entity/Q16267452,http://www.wikidata.org/entity/Q193573,53,is_acting
http://www.wikidata.org/entity/Q11998,http://www.wikidata.org/entity/Q193573,33,is_acting
http://www.wikidata.org/entity/Q242717,http://www.wikidata.org/entity/Q193577,40,is_acting
http://www.wikidata.org/entity/Q873,http://www.wikidata.org/entity/Q193577,30,is_acting
http://www.wikidata.org/entity/Q3177488,http://www.wikidata.org/entity/Q193695,19,is_acting
http://www.wikidata.org/entity/Q11637,http://www.wikidata.org/entity/Q193695,17,is_acting
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q193835,27,is_acting
http://www.wikidata.org/entity/Q270730,http://www.wikidata.org/entity/Q193835,22,is_acting
http://www.wikidata.org/entity/Q483118,http://www.wikidata.org/entity/Q193835,25,is_acting
http://www.wikidata.org/entity/Q83338,http://www.wikidata.org/entity/Q193835,46,is_acting
http://www.wikidata.org/entity/Q103949,http://www.wikidata.org/entity/Q1971276,71,is_acting
http://www.wikidata.org/entity/Q242434,http://www.wikidata.org/entity/Q1971276,29,is_acting
http://www.wikidata.org/entity/Q453977,http://www.wikidata.org/entity/Q1971276,49,is_acting
http://www.wikidata.org/entity/Q467601,http://www.wikidata.org/entity/Q1971276,47,is_acting
http://www.wikidata.org/entity/Q218718,http://www.wikidata.org/entity/Q19803462,65,is_acting
http://www.wikidata.org/entity/Q231942,http://www.wikidata.org/entity/Q19803462,65,is_acting
http://www.wikidata.org/entity/Q296609,http://www.wikidata.org/entity/Q19803462,40,is_acting
http://www.wikidata.org/entity/Q296729,http://www.wikidata.org/entity/Q19803462,89,is_acting
http://www.wikidata.org/entity/Q425821,http://www.wikidata.org/entity/Q19803462,40,is_acting
http://www.wikidata.org/entity/Q937537,http://www.wikidata.org/entity/Q19803462,43,is_acting
http://www.wikidata.org/entity/Q12006,http://www.wikidata.org/entity/Q19803462,46,is_acting
http://www.wikidata.org/entity/Q15897,http://www.wikidata.org/entity/Q19803462,32,is_acting
http://www.wikidata.org/entity/Q19154,http://www.wikidata.org/entity/Q19803462,52,is_acting
http://www.wikidata.org/entity/Q36153,http://www.wikidata.org/entity/Q19803462,34,is_acting
http://www.wikidata.org/entity/Q36844,http://www.wikidata.org/entity/Q19803462,27,is_acting
http://www.wikidata.org/entity/Q40054,http://www.wikidata.org/entity/Q19803462,55,is_acting
http://www.wikidata.org/entity/Q62766,http://www.wikidata.org/entity/Q19803462,46,is_acting
http://www.wikidata.org/entity/Q229410,http://www.wikidata.org/entity/Q19850715,55,is_acting
http://www.wikidata.org/entity/Q231237,http://www.wikidata.org/entity/Q19850715,28,is_acting
http://www.wikidata.org/entity/Q83287,http://www.wikidata.org/entity/Q19850715,23,is_acting
http://www.wikidata.org/entity/Q35332,http://www.wikidata.org/entity/Q19850715,52,is_acting
http://www.wikidata.org/entity/Q45772,http://www.wikidata.org/entity/Q19850715,41,is_acting
http://www.wikidata.org/entity/Q156796,http://www.wikidata.org/entity/Q19864603,36,is_acting
http://www.wikidata.org/entity/Q270730,http://www.wikidata.org/entity/Q19864603,41,is_acting
http://www.wikidata.org/entity/Q3973189,http://www.wikidata.org/entity/Q19864603,28,is_acting
http://www.wikidata.org/entity/Q1667630,http://www.wikidata.org/entity/Q200299,46,is_acting
http://www.wikidata.org/entity/Q296491,http://www.wikidata.org/entity/Q200299,44,is_acting
http://www.wikidata.org/entity/Q4616,http://www.wikidata.org/entity/Q200299,24,is_acting
http://www.wikidata.org/entity/Q297384,http://www.wikidata.org/entity/Q201215,31,is_acting
http://www.wikidata.org/entity/Q6548149,http://www.wikidata.org/entity/Q201215,72,is_acting
http://www.wikidata.org/entity/Q42786,http://www.wikidata.org/entity/Q201215,35,is_acting
http://www.wikidata.org/entity/Q1971717,http://www.wikidata.org/entity/Q201234,46,is_acting
http://www.wikidata.org/entity/Q336865,http://www.wikidata.org/entity/Q201234,46,is_acting
http://www.wikidata.org/entity/Q911472,http://www.wikidata.org/entity/Q201234,49,is_acting
http://www.wikidata.org/entity/Q3680025,http://www.wikidata.org/entity/Q201293,61,is_acting
http://www.wikidata.org/entity/Q42786,http://www.wikidata.org/entity/Q201293,24,is_acting
http://www.wikidata.org/entity/Q185051,http://www.wikidata.org/entity/Q201674,35,is_acting
http://www.wikidata.org/entity/Q36949,http://www.wikidata.org/entity/Q201674,35,is_acting
http://www.wikidata.org/entity/Q873,http://www.wikidata.org/entity/Q201674,29,is_acting
http://www.wikidata.org/entity/Q1252523,http://www.wikidata.org/entity/Q201687,23,is_acting
http://www.wikidata.org/entity/Q297525,http://www.wikidata.org/entity/Q201687,53,is_acting
http://www.wikidata.org/entity/Q306403,http://www.wikidata.org/entity/Q201687,30,is_acting
http://www.wikidata.org/entity/Q23685,http://www.wikidata.org/entity/Q201687,84,is_acting
http://www.wikidata.org/entity/Q31549,http://www.wikidata.org/entity/Q201687,22,is_acting
http://www.wikidata.org/entity/Q41396,http://www.wikidata.org/entity/Q201687,40,is_acting
http://www.wikidata.org/entity/Q44221,http://www.wikidata.org/entity/Q201687,48,is_acting
http://www.wikidata.org/entity/Q170572,http://www.wikidata.org/entity/Q201924,50,is_acting
http://www.wikidata.org/entity/Q201842,http://www.wikidata.org/entity/Q201924,31,is_acting
http://www.wikidata.org/entity/Q310394,http://www.wikidata.org/entity/Q201924,68,is_acting
http://www.wikidata.org/entity/Q483379,http://www.wikidata.org/entity/Q201924,35,is_acting
http://www.wikidata.org/entity/Q80966,http://www.wikidata.org/entity/Q201924,35,is_acting
http://www.wikidata.org/entity/Q38111,http://www.wikidata.org/entity/Q201924,30,is_acting
http://www.wikidata.org/entity/Q166389,http://www.wikidata.org/entity/Q202211,25,is_acting
http://www.wikidata.org/entity/Q173158,http://www.wikidata.org/entity/Q202211,39,is_acting
http://www.wikidata.org/entity/Q184572,http://www.wikidata.org/entity/Q202211,42,is_acting
http://www.wikidata.org/entity/Q309980,http://www.wikidata.org/entity/Q202211,45,is_acting
http://www.wikidata.org/entity/Q80309,http://www.wikidata.org/entity/Q202211,32,is_acting
http://www.wikidata.org/entity/Q166389,http://www.wikidata.org/entity/Q203574,29,is_acting
http://www.wikidata.org/entity/Q313047,http://www.wikidata.org/entity/Q203574,64,is_acting
http://www.wikidata.org/entity/Q28054,http://www.wikidata.org/entity/Q203574,52,is_acting
http://www.wikidata.org/entity/Q182763,http://www.wikidata.org/entity/Q20382729,55,is_acting
http://www.wikidata.org/entity/Q481832,http://www.wikidata.org/entity/Q20382729,42,is_acting
http://www.wikidata.org/entity/Q23365,http://www.wikidata.org/entity/Q20382729,45,is_acting
http://www.wikidata.org/entity/Q21526674,http://www.wikidata.org/entity/Q204057,28,is_acting
http://www.wikidata.org/entity/Q2915047,http://www.wikidata.org/entity/Q204057,24,is_acting
http://www.wikidata.org/entity/Q296630,http://www.wikidata.org/entity/Q204057,71,is_acting
http://www.wikidata.org/entity/Q458884,http://www.wikidata.org/entity/Q204057,28,is_acting
http://www.wikidata.org/entity/Q5233065,http://www.wikidata.org/entity/Q204057,30,is_acting
http://www.wikidata.org/entity/Q920513,http://www.wikidata.org/entity/Q204057,85,is_acting
http://www.wikidata.org/entity/Q2263,http://www.wikidata.org/entity/Q204057,37,is_acting
http://www.wikidata.org/entity/Q40090,http://www.wikidata.org/entity/Q204057,24,is_acting
http://www.wikidata.org/entity/Q41548,http://www.wikidata.org/entity/Q204057,33,is_acting
http://www.wikidata.org/entity/Q42101,http://www.wikidata.org/entity/Q204057,39,is_acting
http://www.wikidata.org/entity/Q230415,http://www.wikidata.org/entity/Q204212,43,is_acting
http://www.wikidata.org/entity/Q296491,http://www.wikidata.org/entity/Q204212,34,is_acting
http://www.wikidata.org/entity/Q147077,http://www.wikidata.org/entity/Q204374,23,is_acting
http://www.wikidata.org/entity/Q229313,http://www.wikidata.org/entity/Q204374,34,is_acting
http://www.wikidata.org/entity/Q229487,http://www.wikidata.org/entity/Q204374,52,is_acting
http://www.wikidata.org/entity/Q19673,http://www.wikidata.org/entity/Q204670,58,is_acting
http://www.wikidata.org/entity/Q193517,http://www.wikidata.org/entity/Q205532,27,is_acting
http://www.wikidata.org/entity/Q312524,http://www.wikidata.org/entity/Q205532,13,is_acting
http://www.wikidata.org/entity/Q65932,http://www.wikidata.org/entity/Q205532,73,is_acting
http://www.wikidata.org/entity/Q42204,http://www.wikidata.org/entity/Q205532,50,is_acting
