Source,Target,weight
http://www.wikidata.org/entity/Q735180,http://www.wikidata.org/entity/Q42745,1
http://www.wikidata.org/entity/Q1680220,http://www.wikidata.org/entity/Q3082561,1
http://www.wikidata.org/entity/Q1368590,http://www.wikidata.org/entity/Q16390,1
http://www.wikidata.org/entity/Q1368590,http://www.wikidata.org/entity/Q42786,1
http://www.wikidata.org/entity/Q16390,http://www.wikidata.org/entity/Q42786,1
http://www.wikidata.org/entity/Q229313,http://www.wikidata.org/entity/Q312712,1
http://www.wikidata.org/entity/Q229313,http://www.wikidata.org/entity/Q28310,1
http://www.wikidata.org/entity/Q312712,http://www.wikidata.org/entity/Q28310,1
http://www.wikidata.org/entity/Q106508,http://www.wikidata.org/entity/Q936061,1
http://www.wikidata.org/entity/Q108941,http://www.wikidata.org/entity/Q181413,1
http://www.wikidata.org/entity/Q108941,http://www.wikidata.org/entity/Q235346,1
http://www.wikidata.org/entity/Q181413,http://www.wikidata.org/entity/Q235346,1
http://www.wikidata.org/entity/Q106057,http://www.wikidata.org/entity/Q3128,1
http://www.wikidata.org/entity/Q106057,http://www.wikidata.org/entity/Q53939,1
http://www.wikidata.org/entity/Q3128,http://www.wikidata.org/entity/Q53939,1
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q185724,1
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q2262850,2
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q459925,1
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q966270,1
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q35332,1
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q57118,1
http://www.wikidata.org/entity/Q185724,http://www.wikidata.org/entity/Q2262850,1
http://www.wikidata.org/entity/Q185724,http://www.wikidata.org/entity/Q459925,1
http://www.wikidata.org/entity/Q185724,http://www.wikidata.org/entity/Q966270,1
http://www.wikidata.org/entity/Q185724,http://www.wikidata.org/entity/Q35332,1
http://www.wikidata.org/entity/Q185724,http://www.wikidata.org/entity/Q57118,1
http://www.wikidata.org/entity/Q2262850,http://www.wikidata.org/entity/Q459925,1
http://www.wikidata.org/entity/Q2262850,http://www.wikidata.org/entity/Q966270,1
http://www.wikidata.org/entity/Q2262850,http://www.wikidata.org/entity/Q35332,1
http://www.wikidata.org/entity/Q2262850,http://www.wikidata.org/entity/Q57118,1
http://www.wikidata.org/entity/Q459925,http://www.wikidata.org/entity/Q966270,1
http://www.wikidata.org/entity/Q459925,http://www.wikidata.org/entity/Q35332,1
http://www.wikidata.org/entity/Q459925,http://www.wikidata.org/entity/Q57118,1
http://www.wikidata.org/entity/Q966270,http://www.wikidata.org/entity/Q35332,1
http://www.wikidata.org/entity/Q966270,http://www.wikidata.org/entity/Q57118,1
http://www.wikidata.org/entity/Q35332,http://www.wikidata.org/entity/Q57118,1
http://www.wikidata.org/entity/Q185140,http://www.wikidata.org/entity/Q272977,1
http://www.wikidata.org/entity/Q185140,http://www.wikidata.org/entity/Q24057,1
http://www.wikidata.org/entity/Q185140,http://www.wikidata.org/entity/Q44063,1
http://www.wikidata.org/entity/Q272977,http://www.wikidata.org/entity/Q24057,1
http://www.wikidata.org/entity/Q272977,http://www.wikidata.org/entity/Q44063,1
http://www.wikidata.org/entity/Q24057,http://www.wikidata.org/entity/Q44063,1
http://www.wikidata.org/entity/Q911472,http://www.wikidata.org/entity/Q23957,1
http://www.wikidata.org/entity/Q911472,http://www.wikidata.org/entity/Q4612,1
http://www.wikidata.org/entity/Q23957,http://www.wikidata.org/entity/Q4612,1
http://www.wikidata.org/entity/Q185051,http://www.wikidata.org/entity/Q462327,1
http://www.wikidata.org/entity/Q181936,http://www.wikidata.org/entity/Q344793,1
http://www.wikidata.org/entity/Q229187,http://www.wikidata.org/entity/Q296883,1
http://www.wikidata.org/entity/Q229187,http://www.wikidata.org/entity/Q80405,1
http://www.wikidata.org/entity/Q296883,http://www.wikidata.org/entity/Q80405,1
http://www.wikidata.org/entity/Q1189389,http://www.wikidata.org/entity/Q150482,1
http://www.wikidata.org/entity/Q1189389,http://www.wikidata.org/entity/Q46677,1
http://www.wikidata.org/entity/Q150482,http://www.wikidata.org/entity/Q46677,1
http://www.wikidata.org/entity/Q229487,http://www.wikidata.org/entity/Q80405,1
http://www.wikidata.org/entity/Q229487,http://www.wikidata.org/entity/Q53680,1
http://www.wikidata.org/entity/Q229487,http://www.wikidata.org/entity/Q873,1
http://www.wikidata.org/entity/Q80405,http://www.wikidata.org/entity/Q53680,1
http://www.wikidata.org/entity/Q80405,http://www.wikidata.org/entity/Q873,1
http://www.wikidata.org/entity/Q53680,http://www.wikidata.org/entity/Q873,1
http://www.wikidata.org/entity/Q105941,http://www.wikidata.org/entity/Q1562547,1
http://www.wikidata.org/entity/Q105941,http://www.wikidata.org/entity/Q269926,1
http://www.wikidata.org/entity/Q105941,http://www.wikidata.org/entity/Q309989,1
http://www.wikidata.org/entity/Q1562547,http://www.wikidata.org/entity/Q269926,1
http://www.wikidata.org/entity/Q1562547,http://www.wikidata.org/entity/Q309989,1
http://www.wikidata.org/entity/Q269926,http://www.wikidata.org/entity/Q309989,1
http://www.wikidata.org/entity/Q132616,http://www.wikidata.org/entity/Q206922,1
http://www.wikidata.org/entity/Q132616,http://www.wikidata.org/entity/Q297071,1
http://www.wikidata.org/entity/Q132616,http://www.wikidata.org/entity/Q318134,1
http://www.wikidata.org/entity/Q132616,http://www.wikidata.org/entity/Q483907,1
http://www.wikidata.org/entity/Q206922,http://www.wikidata.org/entity/Q297071,1
http://www.wikidata.org/entity/Q206922,http://www.wikidata.org/entity/Q318134,1
http://www.wikidata.org/entity/Q206922,http://www.wikidata.org/entity/Q483907,1
http://www.wikidata.org/entity/Q297071,http://www.wikidata.org/entity/Q318134,1
http://www.wikidata.org/entity/Q297071,http://www.wikidata.org/entity/Q483907,1
http://www.wikidata.org/entity/Q318134,http://www.wikidata.org/entity/Q483907,1
http://www.wikidata.org/entity/Q133313,http://www.wikidata.org/entity/Q156796,1
http://www.wikidata.org/entity/Q133313,http://www.wikidata.org/entity/Q36301,1
http://www.wikidata.org/entity/Q133313,http://www.wikidata.org/entity/Q40572,1
http://www.wikidata.org/entity/Q156796,http://www.wikidata.org/entity/Q36301,1
http://www.wikidata.org/entity/Q156796,http://www.wikidata.org/entity/Q40572,1
http://www.wikidata.org/entity/Q36301,http://www.wikidata.org/entity/Q40572,1
http://www.wikidata.org/entity/Q156586,http://www.wikidata.org/entity/Q37175,1
http://www.wikidata.org/entity/Q156586,http://www.wikidata.org/entity/Q42581,1
http://www.wikidata.org/entity/Q156586,http://www.wikidata.org/entity/Q44467,1
http://www.wikidata.org/entity/Q37175,http://www.wikidata.org/entity/Q42581,1
http://www.wikidata.org/entity/Q37175,http://www.wikidata.org/entity/Q44467,1
http://www.wikidata.org/entity/Q42581,http://www.wikidata.org/entity/Q44467,1
http://www.wikidata.org/entity/Q1361838,http://www.wikidata.org/entity/Q233856,1
http://www.wikidata.org/entity/Q1361838,http://www.wikidata.org/entity/Q309989,1
http://www.wikidata.org/entity/Q1361838,http://www.wikidata.org/entity/Q386105,3
http://www.wikidata.org/entity/Q233856,http://www.wikidata.org/entity/Q309989,1
http://www.wikidata.org/entity/Q233856,http://www.wikidata.org/entity/Q386105,1
http://www.wikidata.org/entity/Q309989,http://www.wikidata.org/entity/Q386105,1
http://www.wikidata.org/entity/Q1562547,http://www.wikidata.org/entity/Q3181785,1
http://www.wikidata.org/entity/Q2316737,http://www.wikidata.org/entity/Q309989,1
http://www.wikidata.org/entity/Q2316737,http://www.wikidata.org/entity/Q312878,1
http://www.wikidata.org/entity/Q309989,http://www.wikidata.org/entity/Q312878,2
http://www.wikidata.org/entity/Q229338,http://www.wikidata.org/entity/Q955708,1
http://www.wikidata.org/entity/Q295593,http://www.wikidata.org/entity/Q95148,1
http://www.wikidata.org/entity/Q123688,http://www.wikidata.org/entity/Q3116392,1
http://www.wikidata.org/entity/Q123688,http://www.wikidata.org/entity/Q94041,1
http://www.wikidata.org/entity/Q123688,http://www.wikidata.org/entity/Q972568,1
http://www.wikidata.org/entity/Q3116392,http://www.wikidata.org/entity/Q94041,1
http://www.wikidata.org/entity/Q3116392,http://www.wikidata.org/entity/Q972568,1
http://www.wikidata.org/entity/Q94041,http://www.wikidata.org/entity/Q972568,1
http://www.wikidata.org/entity/Q269809,http://www.wikidata.org/entity/Q296630,1
http://www.wikidata.org/entity/Q102462,http://www.wikidata.org/entity/Q263696,1
http://www.wikidata.org/entity/Q102462,http://www.wikidata.org/entity/Q3565867,1
http://www.wikidata.org/entity/Q102462,http://www.wikidata.org/entity/Q386105,1
http://www.wikidata.org/entity/Q102462,http://www.wikidata.org/entity/Q40531,1
http://www.wikidata.org/entity/Q263696,http://www.wikidata.org/entity/Q3565867,1
http://www.wikidata.org/entity/Q263696,http://www.wikidata.org/entity/Q386105,1
http://www.wikidata.org/entity/Q263696,http://www.wikidata.org/entity/Q40531,1
http://www.wikidata.org/entity/Q3565867,http://www.wikidata.org/entity/Q386105,1
http://www.wikidata.org/entity/Q3565867,http://www.wikidata.org/entity/Q40531,2
http://www.wikidata.org/entity/Q386105,http://www.wikidata.org/entity/Q40531,2
http://www.wikidata.org/entity/Q228603,http://www.wikidata.org/entity/Q244674,1
http://www.wikidata.org/entity/Q228603,http://www.wikidata.org/entity/Q271177,1
http://www.wikidata.org/entity/Q228603,http://www.wikidata.org/entity/Q42581,1
http://www.wikidata.org/entity/Q244674,http://www.wikidata.org/entity/Q271177,1
http://www.wikidata.org/entity/Q271177,http://www.wikidata.org/entity/Q42581,1
http://www.wikidata.org/entity/Q162753,http://www.wikidata.org/entity/Q34975,1
http://www.wikidata.org/entity/Q151973,http://www.wikidata.org/entity/Q466711,1
http://www.wikidata.org/entity/Q151973,http://www.wikidata.org/entity/Q6776197,1
http://www.wikidata.org/entity/Q151973,http://www.wikidata.org/entity/Q927107,1
http://www.wikidata.org/entity/Q151973,http://www.wikidata.org/entity/Q34851,4
http://www.wikidata.org/entity/Q466711,http://www.wikidata.org/entity/Q6776197,1
http://www.wikidata.org/entity/Q466711,http://www.wikidata.org/entity/Q927107,1
http://www.wikidata.org/entity/Q466711,http://www.wikidata.org/entity/Q34851,1
http://www.wikidata.org/entity/Q6776197,http://www.wikidata.org/entity/Q927107,1
http://www.wikidata.org/entity/Q6776197,http://www.wikidata.org/entity/Q34851,1
http://www.wikidata.org/entity/Q927107,http://www.wikidata.org/entity/Q34851,1
http://www.wikidata.org/entity/Q126599,http://www.wikidata.org/entity/Q170572,1
http://www.wikidata.org/entity/Q126599,http://www.wikidata.org/entity/Q80405,1
http://www.wikidata.org/entity/Q170572,http://www.wikidata.org/entity/Q80405,1
http://www.wikidata.org/entity/Q123351,http://www.wikidata.org/entity/Q1366768,1
http://www.wikidata.org/entity/Q123351,http://www.wikidata.org/entity/Q225933,1
http://www.wikidata.org/entity/Q123351,http://www.wikidata.org/entity/Q248915,1
http://www.wikidata.org/entity/Q123351,http://www.wikidata.org/entity/Q266881,1
http://www.wikidata.org/entity/Q123351,http://www.wikidata.org/entity/Q40572,1
http://www.wikidata.org/entity/Q123351,http://www.wikidata.org/entity/Q45772,1
http://www.wikidata.org/entity/Q1366768,http://www.wikidata.org/entity/Q225933,1
http://www.wikidata.org/entity/Q1366768,http://www.wikidata.org/entity/Q248915,1
http://www.wikidata.org/entity/Q1366768,http://www.wikidata.org/entity/Q266881,1
http://www.wikidata.org/entity/Q1366768,http://www.wikidata.org/entity/Q40572,1
http://www.wikidata.org/entity/Q1366768,http://www.wikidata.org/entity/Q45772,1
http://www.wikidata.org/entity/Q225933,http://www.wikidata.org/entity/Q248915,1
http://www.wikidata.org/entity/Q225933,http://www.wikidata.org/entity/Q266881,1
http://www.wikidata.org/entity/Q225933,http://www.wikidata.org/entity/Q40572,1
http://www.wikidata.org/entity/Q225933,http://www.wikidata.org/entity/Q45772,1
http://www.wikidata.org/entity/Q248915,http://www.wikidata.org/entity/Q266881,1
http://www.wikidata.org/entity/Q248915,http://www.wikidata.org/entity/Q40572,1
http://www.wikidata.org/entity/Q248915,http://www.wikidata.org/entity/Q45772,1
http://www.wikidata.org/entity/Q266881,http://www.wikidata.org/entity/Q40572,1
http://www.wikidata.org/entity/Q266881,http://www.wikidata.org/entity/Q45772,1
http://www.wikidata.org/entity/Q40572,http://www.wikidata.org/entity/Q45772,1
http://www.wikidata.org/entity/Q103343,http://www.wikidata.org/entity/Q129817,1
http://www.wikidata.org/entity/Q103343,http://www.wikidata.org/entity/Q190523,1
http://www.wikidata.org/entity/Q103343,http://www.wikidata.org/entity/Q22681435,1
http://www.wikidata.org/entity/Q103343,http://www.wikidata.org/entity/Q281964,1
http://www.wikidata.org/entity/Q129817,http://www.wikidata.org/entity/Q190523,1
http://www.wikidata.org/entity/Q129817,http://www.wikidata.org/entity/Q22681435,1
http://www.wikidata.org/entity/Q129817,http://www.wikidata.org/entity/Q281964,1
http://www.wikidata.org/entity/Q190523,http://www.wikidata.org/entity/Q22681435,1
http://www.wikidata.org/entity/Q190523,http://www.wikidata.org/entity/Q281964,1
http://www.wikidata.org/entity/Q22681435,http://www.wikidata.org/entity/Q281964,1
http://www.wikidata.org/entity/Q233856,http://www.wikidata.org/entity/Q911472,1
http://www.wikidata.org/entity/Q1189353,http://www.wikidata.org/entity/Q208590,1
http://www.wikidata.org/entity/Q1189353,http://www.wikidata.org/entity/Q229535,1
http://www.wikidata.org/entity/Q1189353,http://www.wikidata.org/entity/Q443961,1
http://www.wikidata.org/entity/Q208590,http://www.wikidata.org/entity/Q229535,1
http://www.wikidata.org/entity/Q208590,http://www.wikidata.org/entity/Q443961,1
http://www.wikidata.org/entity/Q229535,http://www.wikidata.org/entity/Q443961,1
http://www.wikidata.org/entity/Q207,http://www.wikidata.org/entity/Q186327,1
http://www.wikidata.org/entity/Q207,http://www.wikidata.org/entity/Q1124,1
http://www.wikidata.org/entity/Q207,http://www.wikidata.org/entity/Q23505,1
http://www.wikidata.org/entity/Q207,http://www.wikidata.org/entity/Q368,1
http://www.wikidata.org/entity/Q207,http://www.wikidata.org/entity/Q43067,1
http://www.wikidata.org/entity/Q186327,http://www.wikidata.org/entity/Q1124,1
http://www.wikidata.org/entity/Q186327,http://www.wikidata.org/entity/Q23505,1
http://www.wikidata.org/entity/Q186327,http://www.wikidata.org/entity/Q368,1
http://www.wikidata.org/entity/Q186327,http://www.wikidata.org/entity/Q43067,1
http://www.wikidata.org/entity/Q1124,http://www.wikidata.org/entity/Q23505,1
http://www.wikidata.org/entity/Q1124,http://www.wikidata.org/entity/Q368,1
http://www.wikidata.org/entity/Q1124,http://www.wikidata.org/entity/Q43067,1
http://www.wikidata.org/entity/Q23505,http://www.wikidata.org/entity/Q368,1
http://www.wikidata.org/entity/Q23505,http://www.wikidata.org/entity/Q43067,1
http://www.wikidata.org/entity/Q368,http://www.wikidata.org/entity/Q43067,1
http://www.wikidata.org/entity/Q105817,http://www.wikidata.org/entity/Q873,1
http://www.wikidata.org/entity/Q4129949,http://www.wikidata.org/entity/Q455358,1
http://www.wikidata.org/entity/Q4129949,http://www.wikidata.org/entity/Q458752,1
http://www.wikidata.org/entity/Q455358,http://www.wikidata.org/entity/Q458752,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q224081,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q281964,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q381203,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q550778,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q2263,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q23547,1
http://www.wikidata.org/entity/Q224081,http://www.wikidata.org/entity/Q281964,1
http://www.wikidata.org/entity/Q224081,http://www.wikidata.org/entity/Q381203,1
http://www.wikidata.org/entity/Q224081,http://www.wikidata.org/entity/Q550778,1
http://www.wikidata.org/entity/Q224081,http://www.wikidata.org/entity/Q2263,1
http://www.wikidata.org/entity/Q224081,http://www.wikidata.org/entity/Q23547,1
http://www.wikidata.org/entity/Q281964,http://www.wikidata.org/entity/Q381203,1
http://www.wikidata.org/entity/Q281964,http://www.wikidata.org/entity/Q550778,1
http://www.wikidata.org/entity/Q281964,http://www.wikidata.org/entity/Q2263,1
http://www.wikidata.org/entity/Q281964,http://www.wikidata.org/entity/Q23547,1
http://www.wikidata.org/entity/Q381203,http://www.wikidata.org/entity/Q550778,1
http://www.wikidata.org/entity/Q381203,http://www.wikidata.org/entity/Q2263,1
http://www.wikidata.org/entity/Q381203,http://www.wikidata.org/entity/Q23547,1
http://www.wikidata.org/entity/Q550778,http://www.wikidata.org/entity/Q2263,1
http://www.wikidata.org/entity/Q550778,http://www.wikidata.org/entity/Q23547,1
http://www.wikidata.org/entity/Q2263,http://www.wikidata.org/entity/Q23547,1
http://www.wikidata.org/entity/Q336788,http://www.wikidata.org/entity/Q439314,1
http://www.wikidata.org/entity/Q235391,http://www.wikidata.org/entity/Q264754,2
http://www.wikidata.org/entity/Q235391,http://www.wikidata.org/entity/Q268726,1
http://www.wikidata.org/entity/Q235391,http://www.wikidata.org/entity/Q2888641,1
http://www.wikidata.org/entity/Q235391,http://www.wikidata.org/entity/Q347635,1
http://www.wikidata.org/entity/Q235391,http://www.wikidata.org/entity/Q399284,1
http://www.wikidata.org/entity/Q235391,http://www.wikidata.org/entity/Q5872218,1
http://www.wikidata.org/entity/Q264754,http://www.wikidata.org/entity/Q268726,1
http://www.wikidata.org/entity/Q264754,http://www.wikidata.org/entity/Q2888641,1
http://www.wikidata.org/entity/Q264754,http://www.wikidata.org/entity/Q347635,1
http://www.wikidata.org/entity/Q264754,http://www.wikidata.org/entity/Q399284,1
http://www.wikidata.org/entity/Q264754,http://www.wikidata.org/entity/Q5872218,1
http://www.wikidata.org/entity/Q268726,http://www.wikidata.org/entity/Q2888641,1
http://www.wikidata.org/entity/Q268726,http://www.wikidata.org/entity/Q347635,1
http://www.wikidata.org/entity/Q268726,http://www.wikidata.org/entity/Q399284,1
http://www.wikidata.org/entity/Q268726,http://www.wikidata.org/entity/Q5872218,1
http://www.wikidata.org/entity/Q2888641,http://www.wikidata.org/entity/Q347635,1
http://www.wikidata.org/entity/Q2888641,http://www.wikidata.org/entity/Q399284,1
http://www.wikidata.org/entity/Q2888641,http://www.wikidata.org/entity/Q5872218,1
http://www.wikidata.org/entity/Q347635,http://www.wikidata.org/entity/Q399284,1
http://www.wikidata.org/entity/Q347635,http://www.wikidata.org/entity/Q5872218,1
http://www.wikidata.org/entity/Q399284,http://www.wikidata.org/entity/Q5872218,1
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q359207,1
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q888194,1
http://www.wikidata.org/entity/Q172678,http://www.wikidata.org/entity/Q51506,1
http://www.wikidata.org/entity/Q359207,http://www.wikidata.org/entity/Q888194,1
http://www.wikidata.org/entity/Q359207,http://www.wikidata.org/entity/Q51506,1
http://www.wikidata.org/entity/Q888194,http://www.wikidata.org/entity/Q51506,1
http://www.wikidata.org/entity/Q104183,http://www.wikidata.org/entity/Q1177111,1
http://www.wikidata.org/entity/Q104183,http://www.wikidata.org/entity/Q193426,1
http://www.wikidata.org/entity/Q104183,http://www.wikidata.org/entity/Q95148,1
http://www.wikidata.org/entity/Q1177111,http://www.wikidata.org/entity/Q193426,1
http://www.wikidata.org/entity/Q1177111,http://www.wikidata.org/entity/Q95148,1
http://www.wikidata.org/entity/Q193426,http://www.wikidata.org/entity/Q95148,1
http://www.wikidata.org/entity/Q193458,http://www.wikidata.org/entity/Q205707,1
http://www.wikidata.org/entity/Q193458,http://www.wikidata.org/entity/Q355049,1
http://www.wikidata.org/entity/Q193458,http://www.wikidata.org/entity/Q382094,1
http://www.wikidata.org/entity/Q193458,http://www.wikidata.org/entity/Q503040,1
http://www.wikidata.org/entity/Q193458,http://www.wikidata.org/entity/Q556644,1
http://www.wikidata.org/entity/Q205707,http://www.wikidata.org/entity/Q355049,1
http://www.wikidata.org/entity/Q205707,http://www.wikidata.org/entity/Q382094,1
http://www.wikidata.org/entity/Q205707,http://www.wikidata.org/entity/Q503040,1
http://www.wikidata.org/entity/Q205707,http://www.wikidata.org/entity/Q556644,1
http://www.wikidata.org/entity/Q355049,http://www.wikidata.org/entity/Q382094,1
http://www.wikidata.org/entity/Q355049,http://www.wikidata.org/entity/Q503040,1
http://www.wikidata.org/entity/Q355049,http://www.wikidata.org/entity/Q556644,1
http://www.wikidata.org/entity/Q382094,http://www.wikidata.org/entity/Q503040,1
http://www.wikidata.org/entity/Q382094,http://www.wikidata.org/entity/Q556644,1
http://www.wikidata.org/entity/Q503040,http://www.wikidata.org/entity/Q556644,1
http://www.wikidata.org/entity/Q208214,http://www.wikidata.org/entity/Q272977,1
http://www.wikidata.org/entity/Q208214,http://www.wikidata.org/entity/Q2685,1
http://www.wikidata.org/entity/Q272977,http://www.wikidata.org/entity/Q2685,1
http://www.wikidata.org/entity/Q109324,http://www.wikidata.org/entity/Q6688544,1
http://www.wikidata.org/entity/Q109324,http://www.wikidata.org/entity/Q39792,1
http://www.wikidata.org/entity/Q6688544,http://www.wikidata.org/entity/Q39792,1
http://www.wikidata.org/entity/Q15265332,http://www.wikidata.org/entity/Q189422,1
http://www.wikidata.org/entity/Q15265332,http://www.wikidata.org/entity/Q215072,1
http://www.wikidata.org/entity/Q15265332,http://www.wikidata.org/entity/Q233786,1
http://www.wikidata.org/entity/Q15265332,http://www.wikidata.org/entity/Q299483,1
http://www.wikidata.org/entity/Q15265332,http://www.wikidata.org/entity/Q4993338,1
http://www.wikidata.org/entity/Q15265332,http://www.wikidata.org/entity/Q562827,1
http://www.wikidata.org/entity/Q189422,http://www.wikidata.org/entity/Q215072,1
http://www.wikidata.org/entity/Q189422,http://www.wikidata.org/entity/Q233786,1
http://www.wikidata.org/entity/Q189422,http://www.wikidata.org/entity/Q299483,1
http://www.wikidata.org/entity/Q189422,http://www.wikidata.org/entity/Q4993338,1
http://www.wikidata.org/entity/Q189422,http://www.wikidata.org/entity/Q562827,1
http://www.wikidata.org/entity/Q215072,http://www.wikidata.org/entity/Q233786,1
http://www.wikidata.org/entity/Q215072,http://www.wikidata.org/entity/Q299483,1
http://www.wikidata.org/entity/Q215072,http://www.wikidata.org/entity/Q4993338,1
http://www.wikidata.org/entity/Q215072,http://www.wikidata.org/entity/Q562827,1
http://www.wikidata.org/entity/Q233786,http://www.wikidata.org/entity/Q299483,1
http://www.wikidata.org/entity/Q233786,http://www.wikidata.org/entity/Q4993338,1
http://www.wikidata.org/entity/Q233786,http://www.wikidata.org/entity/Q562827,1
http://www.wikidata.org/entity/Q299483,http://www.wikidata.org/entity/Q4993338,1
http://www.wikidata.org/entity/Q299483,http://www.wikidata.org/entity/Q562827,1
http://www.wikidata.org/entity/Q4993338,http://www.wikidata.org/entity/Q562827,1
http://www.wikidata.org/entity/Q170572,http://www.wikidata.org/entity/Q175535,1
http://www.wikidata.org/entity/Q170572,http://www.wikidata.org/entity/Q184572,1
http://www.wikidata.org/entity/Q170572,http://www.wikidata.org/entity/Q264840,1
http://www.wikidata.org/entity/Q170572,http://www.wikidata.org/entity/Q310932,1
http://www.wikidata.org/entity/Q170572,http://www.wikidata.org/entity/Q313918,1
http://www.wikidata.org/entity/Q170572,http://www.wikidata.org/entity/Q38111,2
http://www.wikidata.org/entity/Q170572,http://www.wikidata.org/entity/Q39792,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q184572,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q264840,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q310932,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q313918,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q38111,1
http://www.wikidata.org/entity/Q175535,http://www.wikidata.org/entity/Q39792,1
http://www.wikidata.org/entity/Q184572,http://www.wikidata.org/entity/Q264840,1
http://www.wikidata.org/entity/Q184572,http://www.wikidata.org/entity/Q310932,1
http://www.wikidata.org/entity/Q184572,http://www.wikidata.org/entity/Q313918,1
http://www.wikidata.org/entity/Q184572,http://www.wikidata.org/entity/Q38111,1
http://www.wikidata.org/entity/Q184572,http://www.wikidata.org/entity/Q39792,1
http://www.wikidata.org/entity/Q264840,http://www.wikidata.org/entity/Q310932,1
http://www.wikidata.org/entity/Q264840,http://www.wikidata.org/entity/Q313918,1
http://www.wikidata.org/entity/Q264840,http://www.wikidata.org/entity/Q38111,1
http://www.wikidata.org/entity/Q264840,http://www.wikidata.org/entity/Q39792,1
http://www.wikidata.org/entity/Q310932,http://www.wikidata.org/entity/Q313918,1
http://www.wikidata.org/entity/Q310932,http://www.wikidata.org/entity/Q38111,1
http://www.wikidata.org/entity/Q310932,http://www.wikidata.org/entity/Q39792,1
http://www.wikidata.org/entity/Q313918,http://www.wikidata.org/entity/Q38111,1
http://www.wikidata.org/entity/Q313918,http://www.wikidata.org/entity/Q39792,1
http://www.wikidata.org/entity/Q38111,http://www.wikidata.org/entity/Q39792,1
http://www.wikidata.org/entity/Q1381935,http://www.wikidata.org/entity/Q229137,1
http://www.wikidata.org/entity/Q1381935,http://www.wikidata.org/entity/Q313047,2
http://www.wikidata.org/entity/Q229137,http://www.wikidata.org/entity/Q313047,1
http://www.wikidata.org/entity/Q200405,http://www.wikidata.org/entity/Q949387,1
http://www.wikidata.org/entity/Q208026,http://www.wikidata.org/entity/Q254947,1
http://www.wikidata.org/entity/Q208026,http://www.wikidata.org/entity/Q298347,1
http://www.wikidata.org/entity/Q254947,http://www.wikidata.org/entity/Q298347,1
http://www.wikidata.org/entity/Q182763,http://www.wikidata.org/entity/Q485298,1
http://www.wikidata.org/entity/Q182763,http://www.wikidata.org/entity/Q705602,1
http://www.wikidata.org/entity/Q485298,http://www.wikidata.org/entity/Q705602,1
http://www.wikidata.org/entity/Q171736,http://www.wikidata.org/entity/Q6137080,1
http://www.wikidata.org/entity/Q171736,http://www.wikidata.org/entity/Q744357,1
http://www.wikidata.org/entity/Q6137080,http://www.wikidata.org/entity/Q744357,1
http://www.wikidata.org/entity/Q146256,http://www.wikidata.org/entity/Q180962,1
http://www.wikidata.org/entity/Q146256,http://www.wikidata.org/entity/Q188969,1
http://www.wikidata.org/entity/Q146256,http://www.wikidata.org/entity/Q36107,1
http://www.wikidata.org/entity/Q180962,http://www.wikidata.org/entity/Q188969,1
http://www.wikidata.org/entity/Q180962,http://www.wikidata.org/entity/Q36107,1
http://www.wikidata.org/entity/Q188969,http://www.wikidata.org/entity/Q36107,1
http://www.wikidata.org/entity/Q309989,http://www.wikidata.org/entity/Q712314,1
http://www.wikidata.org/entity/Q309989,http://www.wikidata.org/entity/Q42745,1
http://www.wikidata.org/entity/Q312878,http://www.wikidata.org/entity/Q712314,1
http://www.wikidata.org/entity/Q312878,http://www.wikidata.org/entity/Q42745,1
http://www.wikidata.org/entity/Q712314,http://www.wikidata.org/entity/Q42745,1
http://www.wikidata.org/entity/Q1319882,http://www.wikidata.org/entity/Q208026,1
http://www.wikidata.org/entity/Q1319882,http://www.wikidata.org/entity/Q38111,1
http://www.wikidata.org/entity/Q208026,http://www.wikidata.org/entity/Q38111,2
http://www.wikidata.org/entity/Q139712,http://www.wikidata.org/entity/Q3810452,1
http://www.wikidata.org/entity/Q101797,http://www.wikidata.org/entity/Q229042,1
http://www.wikidata.org/entity/Q101797,http://www.wikidata.org/entity/Q37628,1
http://www.wikidata.org/entity/Q101797,http://www.wikidata.org/entity/Q37876,1
